"Gene","mean_Control","mean_GHR-KO","sd_Control","sd_GHR-KO","Cohens.d_genotype","mean_Female","mean_Male","sd_Female","sd_Male","Cohens.d_sex","anova_p_val_genotype","anova_p_val_sex","anova_p_val_genotype:sex","adjusted_p_val_genotype","adjusted_p_val_sex","adjusted_p_val_genotype:sex","4721","4945","4715","4718","4524","4722","4716","4717","THSD_pair"
"DLAT",28.8359589575,29.09791422,0.0898887758683535,0.0511920142648399,3.58127580924341,28.9824538225,28.951419355,0.131993326820041,0.19591662413436,-0.18578923779193,0.0107004318499774,0.621080451561083,0.525800599103839,0.173638825929179,0.867812299727508,0.814741675608633,29.10149384,29.08509445,29.1643486,29.04071999,28.91027832,28.83294868,28.71040154,28.89020729,NA
"DLD",29.985378265,29.98718214,0.0386882085235746,0.0629190904571754,0.0345382714263966,29.9765467625,29.9960136425,0.0341823882734729,0.0635348994912575,0.381589146047026,0.966412854928181,0.654025431814561,0.417931655772394,0.991617705277308,0.883984003395779,0.749102123018364,29.97418594,30.01704025,30.0518055,29.90569687,29.98128128,29.93367958,30.00222588,30.02432632,NA
"DLG1",26.7258687,26.7689228075,0.251379124610273,0.107880619875652,0.222583316224484,26.77856779,26.7162237175,0.121405683784382,0.24235291259632,-0.325268879396074,0.796108741289598,0.709674987558459,0.535670714202312,0.938797770318669,0.903292717848784,0.820732987500501,26.68511963,26.80955887,26.90299797,26.67801476,26.68217468,26.93741798,26.89573669,26.38814545,NA
"DLK1",26.960476875,28.013175965,0.223793937052966,0.41359854632503,3.16576187178761,27.3231601725,27.6504926675,0.662398525763061,0.670617788351435,0.491106176824904,0.0110328163114682,0.236476220337571,0.82136549895502,0.176589580377126,0.631750761431092,0.946372579629183,28.08390427,27.67182159,27.72715378,28.56982422,26.78618813,26.7507267,27.18518066,27.11981201,NA
"DLST",27.591409685,27.7667465225,0.0714808196197448,0.147136686829047,1.51584767762434,27.73842764,27.6197285675,0.168782716590077,0.0968166546267085,-0.862712084205127,0.0942259149126057,0.213192178471902,0.842577019376039,0.451657318941859,0.612889055341205,0.953867005067621,27.98527718,27.68391609,27.67519188,27.72260094,27.68137169,27.6031456,27.57159615,27.5095253,NA
"DMXL2",24.7225518225,24.6629519475,0.0457476644743006,0.0934060334864826,-0.810393920277687,24.6767115575,24.7087922125,0.0797739496571086,0.0783303089646271,0.405799540323582,0.352514873924781,0.601774630846271,0.441959682735791,0.713967498916499,0.855766817404826,0.766264048761089,24.57974625,24.66573715,24.61369324,24.79263115,24.77394485,24.68741798,24.74811745,24.68072701,NA
"DNAJA1",27.62979889,27.579260825,0.051159307878498,0.131478510589738,-0.506599557063932,27.6503500925,27.5587096225,0.0638895281519367,0.109206601922417,-1.024317036133,0.335314140912247,0.118229999229088,0.0695668064411732,0.704977690075344,0.496045086438293,0.399024566595485,27.73789215,27.6259613,27.43515587,27.51803398,27.58720589,27.65034103,27.58899498,27.69265366,NA
"DNAJA2",27.6466693875,27.810943125,0.0674330010380402,0.0844036292651339,2.15043198190069,27.72061777,27.7369947425,0.0732983459955961,0.155274934033371,0.134884836550298,0.0250001012560979,0.745056723531027,0.122875771800555,0.251817755145811,0.917598240846943,0.506746841915799,27.80998802,27.70384979,27.91004944,27.81988525,27.73537636,27.63325691,27.64615822,27.57188606,NA
"DNAJB1",24.983593465,25.46424055,0.592811907077619,0.10347339012352,1.12955514865786,25.0524325375,25.3954014775,0.568212310100916,0.338915065017704,0.733106891912861,0.201971907906687,0.337722052971245,0.62260669249272,0.599368026966309,0.706685977815211,0.869130151658913,25.40311432,25.35023117,25.54683685,25.55677986,24.20537758,25.25100708,24.88779068,25.59019852,NA
"DNAJB11",26.951902865,27.61173248,0.199992604880485,0.17001404781415,3.55493332631494,27.1647605875,27.3988747575,0.464639340045589,0.326684179242286,0.582911010116019,0.00251030584775205,0.0747402779626341,0.357125078845899,0.098058398755296,0.411699642432875,0.716191252037822,27.37119102,27.71979713,27.74278259,27.61315918,26.84350014,26.72455406,27.11008453,27.12947273,NA
"DNAJB2",25.753024105,24.82037592,0.168353590503447,0.841637086595118,-1.5366986714582,25.0337662725,25.5396337525,0.98860962683517,0.410650795451208,0.668286454333358,0.105132217190374,0.320807829121482,0.640870403029318,0.47372294202968,0.694982326426694,0.878586140062346,25.34553528,23.56424904,25.13973427,25.23198509,25.56176949,25.66351128,25.91602135,25.8707943,NA
"DNAJB9",26.126264575,24.335398675,0.224140019469159,1.15953785474634,-2.14450600502734,24.741475585,25.720187665,1.61538695304318,0.533704663353427,0.813573882216611,0.000951527171907982,0.00885971845887679,0.00873512068381866,0.0643015093745945,0.160945018287251,0.159741817226804,23.49388123,23.21552277,25.58792114,25.04426956,26.34861183,25.90788651,26.28795815,25.96060181,NA
"DNAJC10",26.4532151225,26.5797915475,0.174837833858136,0.0789601961773533,0.933095996537576,26.53909874,26.49390793,0.0865550412606842,0.196547179066881,-0.297583179748393,0.239344957356182,0.647758886826276,0.201556006584652,0.634569404214275,0.880587453597774,0.599191102933002,26.53562546,26.52924919,26.55745316,26.69683838,26.44021988,26.65130043,26.4932766,26.22806358,NA
"DNAJC11",25.2342238425,25.798107625,1.09806830529326,0.216038201040935,0.712571546601241,25.7712302225,25.261101245,0.201997378126814,1.11808428317489,-0.634959609362563,0.361355779722516,0.404324660526958,0.302797300130297,0.718418504840066,0.742718573345256,0.682103876919032,25.68789864,25.77132607,26.10926628,25.62393951,25.5762043,26.04949188,25.69628143,23.61491776,NA
"DNAJC3",29.002223015,29.2589626325,0.176046443248993,0.187765343123462,1.41065538371663,29.109583855,29.1516017925,0.127945826462607,0.304375627305946,0.179972969405037,0.133094547819255,0.773540192076307,0.3277912208858,0.522867897972394,0.928381883713621,0.699520800686944,29.02754593,29.29636002,29.22949409,29.48245049,29.0255146,29.08891487,29.1458149,28.74864769,NA
"DNAJC5",29.391707895,29.1101245875,0.111645693677829,0.0832453519872089,-2.85944702529149,29.3227429375,29.179089545,0.177930073691217,0.16382108028101,-0.839974499126466,0.00355232785888521,0.0349833471952893,0.871946155589685,0.114829925750251,0.294613603918483,0.963880085278826,29.14666557,29.20936775,29.02833557,29.05612946,29.53539848,29.39953995,29.264925,29.36696815,NA
"DNAJC6",25.9361281375,25.6652627,0.239041929259308,0.0731442396491928,-1.53235511771176,25.724409105,25.8769817325,0.196242602208562,0.239526791534526,0.696815819648685,0.0876705093284699,0.273827911262776,0.406082049582874,0.438608121320733,0.663049536826497,0.743940140367019,25.72793198,25.56171227,25.7025032,25.66890335,25.6085701,25.99942207,25.95599937,26.18052101,NA
"DNAJC7",25.8140406625,25.87096262,0.160186360372787,0.146250559002018,0.371124910334921,25.8639307025,25.82107258,0.173412262828432,0.133837999883729,-0.276692890777176,0.620068757722091,0.706923266822129,0.220360518405604,0.867226565347013,0.902874523205702,0.619686514417202,25.66109467,25.96971893,25.88070679,25.97233009,26.0412426,25.78366661,25.66530228,25.76595116,NA
"DNAJC8",26.2564115525,26.45901823,0.655232191293334,0.0757363685780487,0.43440175223291,26.4818363175,26.233593465,0.0333272867075809,0.648257522357692,-0.540842750421415,0.609697505448027,0.535199313211279,0.560032681500594,0.861212148156503,0.820546481922845,0.834285371433113,26.43198776,26.5017128,26.53642654,26.36594582,26.49804878,26.49559593,26.74291039,25.28909111,NA
"DNASE2",27.071383,26.65837717,0.188508510512836,0.101043043375168,-2.73085491538727,26.8689050675,26.8608551025,0.324001592622231,0.233325521350612,-0.0285128442702758,0.0338750615444699,0.953704329923371,0.856346469454998,0.290935752887519,0.987498896973619,0.957776392417235,26.75276947,26.54688263,26.59931946,26.73453712,26.86242485,27.31354332,27.0980835,27.01148033,NA
"DNM1L",28.56449938,28.45110464,0.0213728899421629,0.0845237157835918,-1.83937744578079,28.4862847325,28.5293192875,0.108125562791584,0.0569869960233145,0.49793948394664,0.072636241312665,0.410085116477864,0.583263559332563,0.407415813569901,0.744282453777379,0.846318761183208,28.50142479,28.32984161,28.51555443,28.45759773,28.54303551,28.57083702,28.55263138,28.59149361,NA
"DNM2",28.29437113,28.4061598775,0.076043780864525,0.0533130551678275,1.7022960272551,28.36000824,28.3405227675,0.106361527300332,0.0734179196283457,-0.213220593720772,0.115953873583597,0.744807097727761,0.883292689119736,0.493138722685524,0.917542257329986,0.968259678011264,28.45916367,28.38137817,28.44055176,28.34354591,28.20922852,28.3902626,28.26843262,28.30956078,NA
"DNM3",26.060315135,26.2183637575,0.1963480861892,0.121015485708129,0.969082701150123,26.11605978,26.1626191125,0.217844034868486,0.14473778229758,0.251754744322087,0.308048765897566,0.7483261696907,0.65515749013843,0.684497971419568,0.917973878133431,0.884275142199538,26.31254005,26.14287376,26.32983398,26.08820724,25.80678368,26.20204163,26.00431824,26.22811699,NA
"DNPEP",28.7846779825,28.840500355,0.111790149071343,0.110564201139445,0.502095182819573,28.83389759,28.7912807475,0.123751632962589,0.101358972699322,-0.376770750059635,0.557981326088831,0.651536415138238,0.478028068854629,0.833715491310673,0.882036330600093,0.787144966946612,28.69411659,28.96113205,28.83993149,28.86682129,28.76897621,28.91136551,28.81589127,28.64247894,NA
"DOCK7",25.58738899,24.4728631975,0.239242205305752,1.29437831171444,-1.19742809395954,25.110987185,24.9492650025,0.783538327112744,1.38902682544475,-0.143411315506415,0.226910669832445,0.846139322733325,0.667634573650845,0.625278975800948,0.954802280205325,0.888340217832942,23.97474289,25.4942379,25.5525074,22.8699646,25.2421627,25.73280525,25.61172485,25.76286316,NA
"DPCD",24.315686225,24.4526124,0.622614924276883,0.189272309151691,0.297569511134005,24.2264842975,24.5418143275,0.483350381206969,0.36885804810417,0.733440842288984,0.678402036160983,0.362027522464419,0.262876352407794,0.893544934058041,0.718418504840066,0.655665009625616,24.61178017,24.37742805,24.60161591,24.21962547,24.3976078,23.51912117,24.30806732,25.03794861,NA
"DPM1",25.392119885,26.3853316325,1.13341995498183,0.124361583670046,1.23187705001826,26.2254781725,25.551973345,0.24243508891102,1.26355544950724,-0.740305828388965,0.134976367008455,0.273762923519351,0.317882955239947,0.522867897972394,0.663049536826497,0.691793518546304,26.34348679,26.49484825,26.22828293,26.47470856,25.94574547,26.11783218,23.70306778,25.80183411,NA
"DPM3",25.2306342125,25.9521746625,0.331140558884658,0.20374823691496,2.6245000731383,25.638477325,25.54433155,0.535436193146868,0.453483141410303,-0.189750866406633,0.0284033894296509,0.684053666427471,0.445597834247239,0.271502014676209,0.894959314059268,0.768415000967913,25.96622467,26.21397209,25.72002029,25.9084816,25.10457611,25.26913643,24.88213921,25.6666851,NA
"DPP3",24.4304175375,24.2401189825,0.295633771641707,0.623643311375515,-0.389938737363027,24.191302775,24.479233745,0.321156952782187,0.584860139524665,0.610273137002438,0.653729071724574,0.50462320905872,0.785615114925751,0.88379757454156,0.805918150986224,0.934340340187622,24.08319855,23.99473381,25.14874268,23.73380089,24.01753616,24.66974258,24.4187336,24.61565781,NA
"DPP7",29.36126709,29.4141569125,0.357369660579571,0.0851553968075874,0.203599781081848,29.5712919225,29.20413208,0.112856125624384,0.184991891003111,-2.39614470850635,0.326853651296466,0.00149442019117408,0.00692690524388411,0.698878392537286,0.0762154297498781,0.145690480177213,29.50876999,29.44450569,29.39680862,29.30654335,29.65355682,29.67833519,29.13246727,28.98070908,NA
"DPT",24.6981987975,25.108623505,0.27066112448484,1.39459198865548,0.408575566703147,24.6426548975,25.164167405,1.18472001861632,0.738623607338374,0.528274599523072,0.595376832619423,0.504692623598972,0.297860427084049,0.851530948029626,0.805918150986224,0.678130066198049,25.82240486,23.02159119,25.68000221,25.91049576,24.64692307,25.07970047,24.44068718,24.62548447,NA
"DPY30",26.2852468475,26.2529177675,0.221659678230406,0.0640161588675013,-0.198164428268117,26.2013659475,26.3367986675,0.183510880276844,0.0895745697584186,0.937932034803116,0.789675335422324,0.298233764808972,0.425594453046963,0.936213564803888,0.678149388769445,0.754966415509758,26.18468857,26.28617859,26.32481384,26.21599007,26.38088226,25.95371437,26.38714218,26.41924858,NA
"DPYD",27.6686620725,27.398531915,0.212698253723061,0.230177456606411,-1.21894250636881,27.45999718,27.6071968075,0.254002742618242,0.260588813738434,0.572055919437737,0.181113226593883,0.427917056980761,0.516641469754858,0.578196230000923,0.756332645974236,0.811672982427228,27.15431595,27.61421204,27.57463074,27.25096893,27.35564995,27.71581078,27.81109047,27.79209709,NA
"DPYSL2",32.4996995925,32.37708378,0.0681548987737347,0.0609358853396778,-1.89671997966176,32.4100723275,32.466711045,0.104614417262703,0.0727911955740571,0.628490672361585,0.057318238399248,0.288968856564482,0.591558865206098,0.372152698983841,0.672331645288031,0.849151662180016,32.28980637,32.38071823,32.42124176,32.41656876,32.42869568,32.54106903,32.45645142,32.57258224,NA
"DPYSL3",29.69426155,29.8296403875,0.116010525129604,0.15115182680695,1.00480239973785,29.7136907575,29.81021118,0.200698557740349,0.0450876634759115,0.663587636576801,0.248770454438027,0.390756547968985,0.526767968974991,0.643251483299244,0.737047590117732,0.815477336586284,29.63420868,29.99806213,29.81471634,29.8715744,29.69082451,29.53166771,29.78575134,29.76880264,NA
"DPYSL4",27.2048034675,26.1325898175,0.49402523794413,0.698193322272754,-1.7728778703682,27.00041008,26.336983205,0.544915586263784,0.952683814295971,-0.854865016646819,0.0410544890497477,0.139754410746056,0.363478388551159,0.32302977681017,0.529300491990711,0.719335032150775,26.70530128,26.5929184,26.05705452,25.17508507,26.9096489,27.79377174,27.41498184,26.70081139,NA
"DPYSL5",24.87746048,25.27702713,0.518727773425038,0.23295627759136,0.993733029208455,25.0800437925,25.0744438175,0.60999430879373,0.240143371368981,-0.0120805618376931,0.294159101458867,0.987320640430731,0.551977234388416,0.676755500722544,0.9960547706815,0.828892773939415,25.25857353,25.51589966,24.96543121,25.36820412,24.17883873,25.36686325,25.15201378,24.81212616,NA
"DRAP1",24.929462435,24.996567725,0.70706284857839,0.913089099006971,0.082176498751226,24.56185198,25.36417818,0.937564540511197,0.168798201316067,1.19107153505301,0.912299176510568,0.23352087736499,0.724113604110925,0.974995254240307,0.628462774186801,0.911299296653182,25.34106064,23.63301086,25.46145248,25.55074692,23.87641335,25.39692307,25.20075226,25.24376106,NA
"DRG2",25.0254096975,24.114699365,0.163204423160683,0.73772638405748,-1.70460754552076,24.291303635,24.8488054275,0.697375618615604,0.655947042137249,0.823514994331414,0.0555155903103199,0.176859356543504,0.44793926351707,0.369399118345248,0.574617750861093,0.769605231482234,23.80805588,23.57769585,23.86777496,25.20527077,24.8907814,24.88868141,25.10509491,25.21708107,NA
"DST",26.4188575775,25.6294913275,0.276402868504345,1.40213783827136,-0.781131791380825,26.37957573,25.668773175,0.19643965433684,1.44304298679218,-0.690235950118953,0.354994449292917,0.399967921136782,0.524890564106667,0.714776709942164,0.741293808045719,0.81423203325697,26.2975235,26.19779205,23.53408432,26.48856544,26.36799622,26.65499115,26.60342789,26.04901505,NA
"DSTN",29.1294574725,29.19691229,0.0998440400487636,0.0644436792649015,0.802754283558244,29.1577172275,29.168652535,0.0977139620518259,0.0867612589417083,0.11834743374988,0.405168557172461,0.887498541881465,0.978341517955353,0.742929661219981,0.96893745694392,0.993450061134875,29.14085197,29.244133,29.2606926,29.14197159,29.21904945,29.02683449,29.06092834,29.21101761,NA
"DTD2",25.6887078275,26.0096025475,0.292435495368608,0.178631627559988,1.32431759392264,25.98551655,25.712793825,0.173752582556543,0.326039325490213,-1.04395880210686,0.0887272128829821,0.129814978311006,0.38402412067361,0.44073753477445,0.519413148469581,0.732285660671391,25.91836548,26.23357773,25.82400894,26.06245804,25.83117867,25.95894432,25.6799221,25.28478622,NA
"DTYMK",26.621343135,27.128189085,0.263433916230647,0.147469223717187,2.37424485935354,26.863847255,26.885684965,0.452053826214342,0.240282942947638,0.0603251019347756,0.041514868525085,0.904642226647892,0.465434398667866,0.325137608206966,0.972899104436609,0.777512935757937,27.07173347,27.30077362,26.95715141,27.18309784,26.83388329,26.24899864,26.62505531,26.7774353,NA
"DUSP3",27.272613525,27.25718355,0.162665991821402,0.103995950273814,-0.113023607624203,27.3120784725,27.2177186025,0.135025406384626,0.115179808302714,-0.751898344259187,0.858863791752114,0.310787662832828,0.153247097718797,0.958585949632271,0.685988575139879,0.544821973841019,27.11127853,27.35422134,27.29815292,27.26508141,27.3939476,27.38886642,27.04676819,27.26087189,NA
"DYNC1H1",32.987766265,32.91567421,0.081531839339797,0.0671155346068117,-0.965444410842207,32.9161005,32.987339975,0.0326574057037221,0.100831033888164,0.950561078640089,0.191997925294584,0.196244068010895,0.286329492433213,0.590226493670471,0.594078585505508,0.670895790070986,32.91154861,32.90508652,32.84155655,33.00450516,32.88556671,32.96220016,33.07011414,33.03318405,NA
